Player,Nation,Position,Squad,Age,Year of birth,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
Emir Dilaver,at AUT,"DF,MF",Rizespor,30,1991,0.3,0,0,0,0,0,0,0,1,0,,,0,Matches
Nabil Dirar,ma MAR,"MF,DF",Kasımpaşa,35,1986,2.8,0,0,0,3,9,0,6,4,4,,,0,Matches
Djaniny,cv CPV,"FW,MF",Trabzonspor,30,1991,21.0,4,0,0,31,28,9,30,8,10,,,0,Matches
Papy Djilobodji,sn SEN,DF,Gaziantep FK,32,1988,29.1,7,1,0,28,16,3,11,66,27,,,1,Matches
Ryan Donk,sr SUR,DF,Kasımpaşa,35,1986,23.7,7,0,0,28,23,1,1,36,21,,,0,Matches
Godfred Donsah,gh GHA,MF,Yeni Mal'spor,25,1996,8.3,2,0,0,5,2,1,3,7,8,,,0,Matches
Douglas,br BRA,DF,Giresunspor,31,1990,5.3,1,0,0,5,2,0,1,11,5,,,0,Matches
Souleymane Doukara,mr MTN,FW,Giresunspor,29,1991,7.8,1,0,0,9,6,6,5,4,3,,,0,Matches
Léo Duarte,br BRA,DF,Başakşehir,25,1996,31.9,7,1,1,14,26,0,1,21,27,,,0,Matches
Jimmy Durmaz,se SWE,"MF,FW",Fatih Karagümrük,32,1989,20.2,8,1,0,14,31,0,20,10,15,,,0,Matches
Salih Dursun,tr TUR,DF,Fatih Karagümrük,30,1991,11.5,3,0,0,15,7,2,17,13,16,,,0,Matches
Serdar Dursun,tr TUR,FW,Fenerbahçe,29,1991,20.8,2,0,0,41,33,6,4,4,12,,,0,Matches
Houssam Eddine Ghacha,dz ALG,"MF,FW",Antalyaspor,25,1995,12.7,2,0,0,20,21,2,29,17,15,,,0,Matches
Wilson Eduardo,ao ANG,"FW,MF",Alanyaspor,31,1990,10.6,0,0,0,14,6,0,11,4,0,,,0,Matches
Onur Efe,tr TUR,MF,Altay,19,2002,0.1,0,0,0,0,1,0,0,1,0,,,0,Matches
Burak Efe Yaz,,MF,Yeni Mal'spor,17,2003,0.7,0,0,0,3,1,0,0,0,1,,,0,Matches
Muhammed Egemen Pehlivan,,FW,Fatih Karagümrük,21,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches

Vegar Eggen Hedenstad,no NOR,DF,Fatih Karagümrük,30,1991,12.1,2,2,1,11,11,0,11,10,9,,,0,Matches
Omar Elabdellaoui,no NOR,DF,Galatasaray,29,1991,6.1,2,0,0,5,6,0,13,9,10,,,0,Matches
Muhammed Emin Sarıkaya,tr TUR,DF,Yeni Mal'spor,19,2002,1.1,0,0,0,1,0,0,3,3,0,,,0,Matches
Berkan Emir,tr TUR,"DF,MF",Göztepe,33,1988,26.1,9,0,0,18,23,3,267,25,24,,,0,Matches
Metin Emre Karaal,tr TUR,MF,Başakşehir,18,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ahmet Engin,de GER,MF,Kasımpaşa,24,1996,8.9,1,0,0,16,6,3,24,7,5,,,0,Matches
Alexandru Epureanu,md MDA,DF,Başakşehir,34,1986,16.3,3,0,0,19,8,0,2,28,9,,,0,Matches
Mehmet Eray Özbek,,MF,Kayserispor,18,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Çagan Erciyas,tr TUR,DF,Alanyaspor,18,2003,0.6,0,0,0,1,0,0,0,1,0,,,0,Matches
Ziya Erdal,tr TUR,DF,Sivasspor,33,1988,9.1,2,0,0,8,7,1,21,13,15,,,0,Matches
Alparslan Erdem,tr TUR,DF,Fatih Karagümrük,32,1988,0.4,0,0,0,0,0,0,1,1,0,,,0,Matches
Mustafa Erdilman,,MF,Antalyaspor,17,2004,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
Doğan Erdoğan,tr TUR,MF,Gaziantep FK,24,1996,22.8,3,1,0,39,28,0,16,29,36,,,1,Matches
Eren Erdoğan,,MF,Altay,20,2001,4.5,0,0,0,10,1,2,12,4,8,,,0,Matches
Yusuf Erdoğan,tr TUR,MF,Kasımpaşa,28,1992,15.1,3,0,0,16,17,11,72,9,16,,,0,Matches
Yusuf Erdoğan,tr TUR,MF,Trabzonspor,28,1992,4.5,2,0,0,8,7,2,14,9,9,,,0,Matches
Evren Eren Elmalı,tr TUR,DF,Kasımpaşa,21,2000,27.2,4,0,0,23,32,3,68,39,16,,,0,Matches
Muhammet Ergin,,FW,Sivasspor,20,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Onur Ergün,,MF,Hatayspor,28,1992,20.8,8,0,0,30,8,0,11,46,38,,,0,Matches
Caner Erkin,tr TUR,DF,Fatih Karagümrük,32,1988,25.9,4,1,0,18,14,2,214,48,22,,,0,Matches
Hayrullah Erkip,,FW,Kayserispor,18,2003,1.2,0,0,0,2,3,0,2,2,1,,,0,Matches
Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,24,1997,19.9,4,0,0,22,7,2,3,38,24,,,0,Matches
Erten Ersu,tr TUR,GK,Konyaspor,27,1994,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Osman Ertuğrul Çetin,tr TUR,GK,Fenerbahçe,18,2003,1.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Mustafa Eskihellaç,tr TUR,MF,Yeni Mal'spor,24,1997,29.2,4,0,0,15,48,1,83,28,25,,,0,Matches

Jean Evrard Kouassi,ci CIV,MF,Trabzonspor,26,1994,2.1,0,0,0,2,5,0,3,0,1,,,0,Matches
Erkan Eyibil,tr TUR,MF,Antalyaspor,20,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Valentin Eysseric,fr FRA,MF,Kasımpaşa,29,1992,23.4,9,2,1,36,47,5,124,23,21,,,0,Matches
Ahmet Eyüp Türkaslan,,GK,Yeni Mal'spor,26,1994,1.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Francis Ezeh,ng NGA,MF,Adana Demirspor,23,1997,2.4,1,0,0,3,5,0,3,0,0,,,0,Matches
Fayçal Fajr,ma MAR,MF,Sivasspor,32,1988,25.8,4,0,0,23,31,1,139,17,17,,,0,Matches
Radamel Falcao,co COL,FW,Galatasaray,35,1986,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Simon Falette,gn GUI,DF,Hatayspor,29,1992,8.0,3,0,0,5,8,0,1,10,6,,,0,Matches
Mamadou Fall,sn SEN,MF,Kasımpaşa,29,1991,11.6,3,0,0,12,14,9,23,10,7,,,0,Matches
Eren Fansa,,DF,Hatayspor,18,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Sofiane Feghouli,dz ALG,"MF,FW",Galatasaray,31,1989,11.0,1,0,0,12,5,4,40,7,3,,,0,Matches
Jorge Félix,es ESP,"MF,FW",Sivasspor,29,1991,7.0,1,0,0,11,8,2,2,4,11,,,0,Matches
Leroy Fer,nl NED,MF,Alanyaspor,31,1990,7.0,1,0,0,14,10,0,0,4,6,,,0,Matches
Gedson Fernandes,pt POR,MF,Rizespor,22,1999,9.9,4,0,0,18,51,0,31,22,19,,,0,Matches
Manuel Fernandes,pt POR,MF,Kayserispor,35,1986,1.5,0,0,0,1,6,0,10,0,1,,,0,Matches
Fernando,br BRA,MF,Antalyaspor,29,1992,16.1,4,0,0,15,16,0,76,21,14,,,0,Matches
Diogo Fesnard Sousa,pt POR,GK,Antalyaspor,22,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mehmet Feyzi Yıldırım,tr TUR,DF,Kasımpaşa,25,1996,6.0,2,0,0,8,0,0,23,7,4,,,0,Matches
João Figueiredo,br BRA,"FW,MF",Gaziantep FK,25,1996,26.1,7,0,0,47,44,11,21,5,11,,,0,Matches
Flávio,br BRA,MF,Giresunspor,25,1996,33.7,4,0,0,43,40,3,24,49,58,,,0,Matches
Sherel Floranus,cw CUW,"DF,MF",Antalyaspor,22,1998,10.3,2,0,0,10,4,0,11,11,13,,,0,Matches
Fredy,ao ANG,MF,Antalyaspor,31,1990,26.5,7,0,0,49,47,2,91,32,48,,,0,Matches
Kerim Frei,tr TUR,"MF,FW",Fatih Karagümrük,27,1993,5.9,0,0,0,7,12,5,3,2,3,,,0,Matches
Mario Gavranović,ch SUI,FW,Kayserispor,31,1989,19.0,2,1,1,35,16,26,2,7,9,,,0,Matches
Gervinho,ci CIV,"MF,FW",Trabzonspor,34,1987,4.2,0,0,0,3,4,4,4,3,2,,,0,Matches

Rachid Ghezzal,dz ALG,"MF,FW",Beşiktaş,29,1992,31.0,8,0,0,41,55,2,227,25,42,,,0,Matches
Okechukwu Godson Azubuike,ng NGA,MF,Yeni Mal'spor,24,1997,13.8,1,0,0,19,17,0,1,25,15,,,0,Matches
Okechukwu Godson Azubuike,ng NGA,MF,Sivasspor,24,1997,4.3,1,0,0,9,3,0,1,9,5,,,0,Matches
Bafétimbi Gomis,fr FRA,FW,Galatasaray,35,1985,8.9,2,0,0,6,14,12,1,2,2,,,0,Matches
Cenk Gönen,tr TUR,GK,Kayserispor,33,1988,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Gökhan Gönül,tr TUR,DF,Rizespor,36,1985,21.2,5,1,1,21,19,1,63,39,23,,,0,Matches
Zafer Görgen,,GK,Rizespor,21,2000,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Dimitris Goutas,gr GRE,DF,Sivasspor,27,1994,31.2,3,0,0,15,11,1,0,45,24,,,1,Matches
Max Gradel,ci CIV,"FW,MF",Sivasspor,33,1987,28.5,5,0,0,30,60,9,200,15,30,,,0,Matches
Ahmet Gülay,tr TUR,DF,Alanyaspor,18,2003,1.8,0,0,0,0,0,0,4,1,2,,,0,Matches
Fredrik Gulbrandsen,no NOR,"FW,MF",Başakşehir,28,1992,12.8,3,0,0,19,10,6,16,10,4,,,0,Matches
Arda Güler,tr TUR,MF,Fenerbahçe,16,2005,3.2,0,0,0,4,11,2,14,4,6,,,0,Matches
Semih Güler,tr TUR,DF,Adana Demirspor,26,1994,5.3,3,0,0,2,1,0,2,7,6,,,0,Matches
Ceyhun Gülselam,tr TUR,MF,Altay,33,1987,13.9,6,0,0,32,12,1,4,16,18,,,0,Matches
Sinan Gümüş,,MF,Antalyaspor,27,1994,1.2,1,0,0,1,4,0,2,0,2,,,0,Matches
Muhammed Gümüskaya,tr TUR,MF,Giresunspor,20,2001,7.5,0,0,0,21,16,0,33,8,11,,,0,Matches
Muhammed Gümüskaya,tr TUR,"MF,FW",Fenerbahçe,20,2001,5.7,0,0,0,9,11,0,27,9,9,,,0,Matches
Baris Gün,,DF,Giresunspor,17,2004,0.6,0,0,0,2,0,0,0,0,2,,,0,Matches
Tugay Gündem,,DF,Altay,18,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Umut Güneş,tr TUR,MF,Alanyaspor,21,2000,25.4,2,1,0,55,25,0,12,42,23,,,0,Matches
Mert Günok,tr TUR,GK,Beşiktaş,32,1989,4.0,0,0,0,0,0,0,0,0,1,,,0,Matches
Berke Gürbüz,,MF,Gaziantep FK,18,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Serdar Gürler,tr TUR,"MF,FW",Konyaspor,29,1991,14.3,4,0,0,12,10,13,79,3,3,,,0,Matches
Serdar Gürler,tr TUR,MF,Başakşehir,29,1991,7.4,2,0,0,8,9,4,29,6,10,,,0,Matches
Luiz Gustavo,br BRA,MF,Fenerbahçe,34,1987,16.9,3,0,0,35,20,1,16,24,26,,,0,Matches

Günay Güvenç,,GK,Gaziantep FK,30,1991,34.4,3,0,0,1,6,0,1,0,0,,,0,Matches
Oussama Haddadi,tn TUN,"DF,MF",Yeni Mal'spor,29,1992,25.5,2,1,1,15,13,0,50,36,14,,,0,Matches
Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,27,1994,32.8,8,0,0,16,21,5,128,44,26,,,1,Matches
Amir Hadžiahmetović,ba BIH,MF,Konyaspor,24,1997,36.0,5,0,0,34,39,0,44,71,45,,,1,Matches
Karim Hafez,eg EGY,"DF,MF",Yeni Mal'spor,25,1996,25.6,10,0,0,29,23,1,143,33,17,,,0,Matches
Haris Hajradinović,ba BIH,MF,Kasımpaşa,27,1994,30.8,6,1,1,52,46,4,107,17,40,,,0,Matches
Marek Hamšík,sk SVK,MF,Trabzonspor,34,1987,23.3,4,0,0,19,9,0,84,22,17,,,0,Matches
Dogucan Haspolat,tr TUR,MF,Kasımpaşa,21,2000,22.7,5,0,0,52,43,0,20,67,33,,,0,Matches
Pedro Henrique,br BRA,"MF,FW",Sivasspor,31,1990,21.0,7,1,1,61,26,28,58,21,21,,,0,Matches
Sebastian Holmén,se SWE,DF,Rizespor,29,1992,32.2,8,0,0,28,17,0,6,62,26,,,0,Matches
Majid Hosseini,ir IRN,DF,Kayserispor,25,1996,27.1,3,0,0,19,6,0,3,37,32,,,1,Matches
Vitor Hugo,br BRA,DF,Trabzonspor,30,1991,27.4,2,1,0,22,10,3,0,44,19,,,0,Matches
Deniz Hummet,tr TUR,"MF,FW",Rizespor,24,1996,10.1,0,0,0,23,5,3,4,7,4,,,0,Matches
Atiba Hutchinson,ca CAN,MF,Beşiktaş,38,1983,14.1,3,0,0,11,21,0,5,19,11,,,0,Matches
Didier Ibrahim Ndong,ga GAB,MF,Yeni Mal'spor,27,1994,16.1,5,0,0,23,6,0,3,23,14,,,0,Matches
Brown Ideye,ng NGA,FW,Göztepe,32,1988,0.5,1,0,0,4,1,0,0,0,0,,,0,Matches
Edgar Ié,gw GNB,DF,Trabzonspor,27,1994,16.9,6,0,0,11,7,0,0,23,10,,,0,Matches
Ahmed Ildiz,tr TUR,MF,Alanyaspor,24,1996,2.4,0,0,0,5,3,0,3,0,0,,,0,Matches
Emirhan İlkhan,tr TUR,MF,Beşiktaş,17,2004,7.1,0,0,0,10,16,1,16,5,5,,,0,Matches
Gökhan Inler,ch SUI,MF,Adana Demirspor,37,1984,19.4,2,0,0,35,28,0,6,15,20,,,0,Matches
Adis Jahović,mk MKD,"FW,MF",Göztepe,34,1987,16.0,4,1,0,30,15,16,17,5,5,,,0,Matches
Leke James,ng NGA,FW,Sivasspor,28,1992,4.8,0,0,0,8,5,3,4,1,2,,,0,Matches
Jocelyn Janneh,sl SLE,MF,Kayserispor,18,2002,0.2,0,0,0,0,0,0,0,1,0,,,0,Matches
Jefferson,br BRA,MF,Gaziantep FK,27,1994,4.6,0,0,0,6,3,0,4,9,7,,,0,Matches
Juanfran,es ESP,DF,Alanyaspor,32,1988,33.8,1,1,0,9,20,0,166,39,25,,,0,Matches

Nicolai Jørgensen,dk DEN,FW,Kasımpaşa,30,1991,9.3,2,0,0,20,9,7,4,4,1,,,0,Matches
Ayoub El Kaabi,ma MAR,"MF,FW",Hatayspor,28,1993,27.1,2,0,0,17,15,17,10,17,9,,,0,Matches
Deniz Kadah,de GER,FW,Altay,35,1986,5.2,0,0,0,7,11,3,0,2,1,,,0,Matches
Ferdi Kadioglu,tr TUR,"MF,DF",Fenerbahçe,21,1999,25.0,5,0,0,23,29,0,79,43,44,,,0,Matches
Kahraba,eg EGY,MF,Hatayspor,27,1994,3.4,0,0,0,2,0,0,12,1,2,,,0,Matches
İrfan Kahveci,tr TUR,"MF,FW",Fenerbahçe,26,1995,18.1,7,1,0,40,31,8,101,13,14,,,0,Matches
Kerem Kalafat,tr TUR,DF,Beşiktaş,20,2001,1.7,0,0,0,3,3,0,8,2,1,,,0,Matches
Berat Kalkan,mk MKD,FW,Kasımpaşa,18,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Kesselly Kamara,lr LBR,"MF,FW",Hatayspor,23,1997,8.8,5,0,0,17,15,5,9,3,6,,,0,Matches
Kaan Kanak,tr TUR,DF,Adana Demirspor,30,1990,14.1,0,0,0,6,10,0,42,17,10,,,0,Matches
Kubilay Kanatsızkuş,tr TUR,FW,Yeni Mal'spor,24,1997,3.8,1,0,0,7,4,2,0,4,2,,,0,Matches
Kubilay Kanatsızkuş,tr TUR,"FW,MF",Rizespor,24,1997,1.0,0,0,0,1,1,0,1,1,4,,,0,Matches
Burak Kapacak,tr TUR,DF,Fenerbahçe,21,1999,0.3,0,0,0,2,0,0,3,0,0,,,0,Matches
Mustafa Kapı,tr TUR,MF,Adana Demirspor,18,2002,1.1,0,0,0,7,2,0,0,3,3,,,0,Matches
Ahmetcan Kaplan,tr TUR,DF,Trabzonspor,18,2003,9.8,0,0,0,8,12,0,0,13,8,,,0,Matches
Emre Kaplan,tr TUR,DF,Hatayspor,20,2001,2.9,1,0,0,5,1,0,6,7,6,,,0,Matches
Emre Kaplan,tr TUR,DF,Başakşehir,20,2001,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Ferhat Kaplan,tr TUR,GK,Adana Demirspor,32,1989,6.1,1,0,0,0,3,0,0,0,0,,,0,Matches
Leandro Kappel,sr SUR,"MF,FW",Altay,31,1989,32.1,3,0,0,63,36,5,95,16,24,,,0,Matches
Aytaç Kara,tr TUR,MF,Göztepe,28,1993,4.0,2,0,0,4,7,0,6,1,4,,,0,Matches
Aytaç Kara,tr TUR,MF,Galatasaray,28,1993,2.6,2,0,0,3,4,0,11,2,5,,,0,Matches
Efecan Karaca,tr TUR,"MF,FW",Alanyaspor,31,1989,30.9,4,1,0,27,66,14,56,11,21,,,0,Matches
Eren Karadağ,,MF,Rizespor,21,2000,0.3,0,0,0,0,2,0,2,0,1,,,0,Matches
Ahmet Karademir,,FW,Konyaspor,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Yusuf Karagöz,tr TUR,GK,Alanyaspor,21,1999,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches

Vedat Karakuş,tr TUR,GK,Adana Demirspor,23,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Kenan Karaman,tr TUR,"MF,FW",Beşiktaş,27,1994,13.6,1,0,0,36,24,7,12,4,11,,,0,Matches
Yann Karamoh,fr FRA,"MF,FW",Fatih Karagümrük,23,1998,17.8,2,1,0,15,29,17,18,7,8,,,0,Matches
Kazımcan Karataş,tr TUR,"DF,MF",Altay,18,2003,16.0,1,0,0,18,6,2,51,22,18,,,0,Matches
Talha Karataş,nl NED,DF,Kayserispor,18,2003,0.5,0,0,0,0,0,0,2,0,0,,,0,Matches
Cebrail Karayel,tr TUR,"DF,MF",Altay,26,1994,27.3,7,1,1,49,38,6,78,31,35,,,0,Matches
Erce Kardeşler,tr TUR,GK,Trabzonspor,27,1994,1.1,2,0,0,1,1,0,0,0,0,,,0,Matches
Semih Kaya,tr TUR,DF,Yeni Mal'spor,30,1991,19.1,1,0,0,10,8,0,9,15,2,,,0,Matches
Semih Kaya,tr TUR,DF,Galatasaray,30,1991,2.0,0,0,0,2,2,0,4,3,1,,,0,Matches
Yalçın Kayan,tr TUR,"MF,FW",Göztepe,22,1999,16.4,2,1,0,20,22,0,32,25,24,,,0,Matches
Olarenwaju Kayode,ng NGA,"FW,MF",Sivasspor,28,1993,18.3,1,1,0,28,37,12,40,8,7,,,0,Matches
Olivier Kemen,cm CMR,MF,Kayserispor,25,1996,14.1,4,0,0,39,31,2,14,16,20,,,0,Matches
Ekrem Kılıçarslan,,GK,Gaziantep FK,23,1997,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Emre Kılınç,tr TUR,MF,Galatasaray,26,1994,13.5,4,0,0,18,18,2,13,7,19,,,0,Matches
Serkan Kırıntılı,tr TUR,GK,Alanyaspor,36,1985,19.0,2,0,0,0,1,0,0,0,0,,,0,Matches
Stelios Kitsiou,gr GRE,"MF,DF",Gaziantep FK,27,1993,27.6,9,0,0,34,51,4,69,20,47,,,0,Matches
Alberk Koç,,DF,Konyaspor,24,1997,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Alberk Koç,,DF,Rizespor,24,1997,3.3,0,0,0,1,6,0,29,7,2,,,0,Matches
Arif Kocaman,,DF,Kayserispor,17,2003,0.3,0,0,0,1,0,0,0,0,1,,,0,Matches
Okan Kocuk,tr TUR,GK,Giresunspor,26,1995,32.0,0,0,0,0,3,0,0,0,0,,,0,Matches
Bengali-Fodé Koita,gn GUI,"FW,MF",Trabzonspor,30,1990,2.1,1,0,0,5,5,2,0,0,4,,,0,Matches
Koka,eg EGY,FW,Konyaspor,28,1993,15.2,2,0,0,20,10,6,0,2,6,,,0,Matches
Dimitrios Kolovetsios,gr GRE,DF,Kayserispor,29,1991,19.9,4,1,1,11,3,0,0,19,12,,,0,Matches
Moussa Konaté,sn SEN,FW,Sivasspor,28,1993,2.6,1,0,0,5,1,5,0,2,0,,,0,Matches
Kasım Köşker,,MF,Giresunspor,18,2003,0.4,0,0,0,0,0,0,0,0,0,,,0,Matches

İsmail Köybaşı,tr TUR,DF,Trabzonspor,32,1989,10.7,1,0,0,13,5,2,21,21,8,,,0,Matches
Nurettin Kücükdeniz,,FW,Altay,17,2004,0.5,0,0,0,2,1,0,0,0,0,,,0,Matches
Fyodor Kudryashov,ru RUS,DF,Antalyaspor,34,1987,25.1,2,0,0,23,8,0,2,31,9,,,0,Matches
Sinan Kurt,,MF,Adana Demirspor,25,1996,18.0,1,0,0,10,17,0,17,16,18,,,0,Matches
Arda Kurtulan,al ALB,FW,Fenerbahçe,18,2002,0.1,0,0,0,0,1,0,0,1,1,,,0,Matches
Fatih Kuruçuk,tr TUR,DF,Hatayspor,23,1998,26.2,7,0,0,28,20,1,2,42,29,,,0,Matches
Çağtay Kurukalıp,tr TUR,DF,Fenerbahçe,19,2002,1.0,0,0,0,2,2,0,3,0,2,,,0,Matches
Berkan Kutlu,tr TUR,MF,Galatasaray,23,1998,31.7,5,1,0,59,32,1,20,24,33,,,0,Matches
Ahmed Kutucu,tr TUR,"FW,MF",Başakşehir,21,2000,0.4,0,0,0,2,0,0,0,1,0,,,0,Matches
Furkan Kütük,,MF,Giresunspor,18,2002,1.0,1,0,0,1,1,0,0,1,0,,,0,Matches
Zoran Kvržić,ba BIH,MF,Kayserispor,32,1988,1.0,0,0,0,1,1,0,1,2,1,,,0,Matches
Cyle Larin,ca CAN,"MF,FW",Beşiktaş,26,1995,19.5,3,1,0,37,45,20,15,4,13,,,0,Matches
Joseph Larweh Attamah,gh GHA,"MF,DF",Kayserispor,27,1994,22.6,2,0,0,17,15,1,2,26,24,,,0,Matches
Lucas Lima,br BRA,DF,Başakşehir,29,1991,20.4,2,0,0,26,10,0,78,24,19,,,0,Matches
Mateusz Lis,pl POL,GK,Altay,24,1997,35.0,3,0,0,0,7,0,0,1,0,,,0,Matches
Saba Lobzhanidze,ge GEO,MF,Hatayspor,26,1994,27.0,2,0,0,13,7,3,96,15,10,,,0,Matches
Lourency,br BRA,"MF,FW",Göztepe,25,1996,14.3,7,0,0,27,31,6,35,6,14,,,0,Matches
Derrick Luckassen,nl NED,DF,Fatih Karagümrük,26,1995,17.9,3,2,0,15,10,1,0,8,10,,,0,Matches
Silviu Lung Jr.,ro ROU,GK,Kayserispor,32,1989,30.0,3,0,0,0,8,0,0,0,1,,,0,Matches
Christian Luyindama,cd COD,DF,Galatasaray,27,1994,7.3,3,0,0,10,4,1,0,15,6,,,0,Matches
Davidson da Luz Pereira,br BRA,MF,Alanyaspor,30,1991,19.0,4,0,0,30,59,2,27,5,15,,,0,Matches
Paul-Jose M'Poku,cd COD,MF,Konyaspor,29,1992,9.9,2,0,0,21,24,1,6,6,8,,,0,Matches
Awer Mabil,au AUS,MF,Kasımpaşa,25,1995,4.3,2,1,1,3,7,0,30,1,2,,,0,Matches
Izzet Malak,tr TUR,MF,Göztepe,16,2005,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
Stevie Mallan,sct SCO,"MF,DF",Yeni Mal'spor,25,1996,9.3,1,0,0,14,3,1,31,11,5,,,0,Matches

Yunus Mallı,tr TUR,"FW,MF",Trabzonspor,29,1992,0.6,1,0,0,2,3,0,0,0,0,,,0,Matches
El Mamy Tetah,mr MTN,FW,Alanyaspor,19,2001,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
Carlos Mané,gw GNB,MF,Kayserispor,27,1994,11.4,2,0,0,11,13,2,47,13,10,,,0,Matches
Marcão,br BRA,DF,Galatasaray,25,1996,25.3,9,1,0,30,47,0,1,49,29,,,0,Matches
Alexandru Maxim,ro ROU,"MF,FW",Gaziantep FK,31,1990,27.6,7,0,0,27,31,5,217,9,20,,,0,Matches
Admir Mehmedi,ch SUI,MF,Antalyaspor,30,1991,3.3,1,0,0,5,5,1,4,3,5,,,0,Matches
Ronaldo Mendes,br BRA,MF,Rizespor,28,1992,5.5,0,0,0,11,17,0,41,3,12,,,0,Matches
Hamza Mendyl,ma MAR,"MF,DF",Gaziantep FK,23,1997,11.5,7,1,1,16,6,0,39,14,9,,,0,Matches
Bernard Mensah,gh GHA,"MF,FW",Kayserispor,26,1994,5.3,1,0,0,13,17,0,12,3,3,,,0,Matches
Umut Meraş,tr TUR,"DF,MF",Beşiktaş,25,1995,14.9,2,0,0,17,17,1,49,25,19,,,0,Matches
Levent Mercan,de GER,MF,Fatih Karagümrük,20,2000,5.6,1,0,0,5,7,0,8,6,4,,,0,Matches
Alexander Merkel,kz KAZ,MF,Gaziantep FK,29,1992,11.2,2,0,0,17,10,0,10,17,23,,,0,Matches
Berat Mert,,DF,Yeni Mal'spor,16,2004,0.4,0,0,0,0,2,0,0,1,0,,,0,Matches
Yıldırım Mert Çetin,tr TUR,DF,Kayserispor,24,1997,9.1,2,0,0,13,5,0,0,19,6,,,0,Matches
Muhammed Mert,be BEL,MF,Hatayspor,26,1995,4.3,0,0,0,8,3,0,15,5,8,,,0,Matches
Ahmed El Messaoudi,ma MAR,MF,Gaziantep FK,25,1995,4.8,2,0,0,5,3,1,3,5,9,,,0,Matches
Miha Mevlja,si SVN,DF,Alanyaspor,31,1990,11.5,0,0,0,5,5,0,0,8,5,,,0,Matches
Max Meyer,de GER,MF,Fenerbahçe,25,1995,2.4,0,0,0,4,3,0,2,3,1,,,0,Matches
Konrad Michalak,pl POL,MF,Konyaspor,23,1997,16.5,0,0,0,14,34,8,56,10,11,,,0,Matches
Marko Mihojević,ba BIH,DF,Göztepe,25,1996,3.2,0,0,0,2,1,0,0,1,1,,,0,Matches
Deni Milošević,ba BIH,MF,Antalyaspor,26,1995,5.5,1,0,0,7,5,1,3,8,4,,,0,Matches
Nemanja Milunović,rs SRB,DF,Alanyaspor,32,1989,23.3,6,0,0,27,6,0,2,40,21,,,0,Matches
Metehan Mimaroğlu,,MF,Adana Demirspor,27,1994,2.3,1,0,0,4,3,0,5,5,0,,,0,Matches
Kim Min-jae,kr KOR,DF,Fenerbahçe,24,1996,29.6,6,1,1,24,6,0,2,61,31,,,0,Matches
Mert Miraç Altıntaş,,"FW,MF",Yeni Mal'spor,19,2001,3.4,0,0,0,2,6,1,3,3,3,,,0,Matches

Mostafa Mohamed,eg EGY,FW,Galatasaray,23,1997,12.3,4,0,0,13,11,6,6,5,5,,,0,Matches
Francisco Montero,es ESP,DF,Beşiktaş,22,1999,15.0,8,2,2,24,18,1,10,31,14,,,0,Matches
Emre Mor,tr TUR,MF,Fatih Karagümrük,24,1997,19.2,4,0,0,20,41,7,22,22,16,,,0,Matches
Olimpiu Moruțan,ro ROU,MF,Galatasaray,22,1999,11.7,1,0,0,15,13,0,29,8,11,,,0,Matches
François Moubandje,ch SUI,"MF,DF",Göztepe,31,1990,5.8,3,1,0,14,4,0,19,8,5,,,0,Matches
Atakan Müjde,,MF,Yeni Mal'spor,18,2003,3.2,3,0,0,4,8,0,1,3,4,,,0,Matches
Paul Mukairu,ng NGA,"FW,MF",Antalyaspor,21,2000,11.9,1,0,0,23,12,8,0,6,12,,,0,Matches
